"vid","Woord","voc","cons","parsing","morf","lex"
"11013023","3","אָכְלוֹ",">KLW",,"!!>KL[/+W",">KL["
"11013023","4","לֶחֶם","LXM",,"LXM/","LXM/"
"11013023","5","וְאַחֲרֵי","W>XRJ",,"W->XR/J",">XR/"
"11013023","6","שְׁתוֹתוֹ","CTWTW",,"!!CT(H[/WT+W","CTH["
"11013023","7","וַיַּחֲבָשׁ","WJXBC",,"W:n-!J!XBC[","XBC["
"11013023","8","לוֹ","LW",,"L+W","L"
"11013023","9","הַחֲמֹור","HXMWR",,"H-XMWR/","XMWR/"
"11013023","10","לַנָּבִיא","LNBJ>",,"L-(H-NBJ>/","NBJ>/"
"11013023","11","אֲשֶׁר",">CR",,">CR",">CR"
"11013023","12","הֱשִׁיבֽוֹ","HCJBW",,"]H]C(W&JB[+W","CWB["
"11013024","1","וַיֵּלֶךְ","WJLK",,"W:n-!J!(HLK[","HLK["
"11013024","2","וַיִּמְצָאֵהוּ","WJMY>HW",,"W:n-!J!MY>[+HW","MY>["
"11013024","3","אַרְיֵה",">RJH",,">RJH/",">RJH/"
"11013024","4","בַּדֶּרֶךְ","BDRK",,"B-(H-DRK/","DRK/"
"11013024","5","וַיְמִיתֵהוּ","WJMJTHW",,"W:n-!J!](H]M(W&JT[+HW","MWT["
"11013024","6","וַתְּהִי","WTHJ",,"W:n-!T=!HJ(H[","HJH["
"11013024","7","נִבְלָתוֹ","NBLTW",,"NBL(H=/T+W","NBLH=/"
"11013024","8","מֻשְׁלֶכֶת","MCLKT",,"!M!](H]CLK[/T:u","CLK["
"11013024","9","בַּדֶּרֶךְ","BDRK",,"B-(H-DRK/","DRK/"
"11013024","10","וְהַחֲמֹור","WHXMWR",,"W-H-XMWR/","XMWR/"
"11013024","11","עֹמֵד","<MD",,"<MD[/","<MD["
"11013024","12","אֶצְלָהּ",">YLH",,">YL/+H",">YL/"
"11013024","13","וְהָאַרְיֵה","WH>RJH",,"W-H->RJH/",">RJH/"
"11013024","14","עֹמֵד","<MD",,"<MD[/","<MD["
"11013024","15","אֵצֶל",">YL",,">YL/",">YL/"
"11013024","16","הַנְּבֵלָֽה","HNBLH",,"H-NBL(H=/H","NBLH=/"
"11013025","1","וְהִנֵּה","WHNH",,"W-HNH","HNH"
"11013025","2","אֲנָשִׁים",">NCJM",,">(J&NC/JM",">JC/"
"11013025","3","עֹבְרִים","<BRJM",,"<BR[/JM","<BR["
"11013025","4","וַיִּרְאוּ","WJR>W",,"W:n-!J!R>(H[W","R>H["
"11013025","5","אֶת",">T",,">T",">T"
"11013025","6","הַנְּבֵלָה","HNBLH",,"H-NBL(H=/H","NBLH=/"
"11013025","7","מֻשְׁלֶכֶת","MCLKT",,"!M!](H]CLK[/T:u","CLK["
"11013025","8","בַּדֶּרֶךְ","BDRK",,"B-(H-DRK/","DRK/"
"11013025","9","וְאֶת","W>T",,"W->T",">T"
"11013025","10","הָאַרְיֵה","H>RJH",,"H->RJH/",">RJH/"
"11013025","11","עֹמֵד","<MD",,"<MD[/","<MD["
"11013025","12","אֵצֶל",">YL",,">YL/",">YL/"
"11013025","13","הַנְּבֵלָה","HNBLH",,"H-NBL(H=/H","NBLH=/"
"11013025","14","וַיָּבֹאוּ","WJB>W",,"W:n-!J!B(W>[W","BW>["
"11013025","15","וַיְדַבְּרוּ","WJDBRW",,"W:n-!J!DBR[W:d","DBR["
"11013025","16","בָעִיר","B<JR",,"B-(H-<JR/","<JR/"
"11013025","17","אֲשֶׁר",">CR",,">CR",">CR"
"11013025","18","הַנָּבִיא","HNBJ>",,"H-NBJ>/","NBJ>/"
"11013025","19","הַזָּקֵן","HZQN",,"H-ZQN/:a","ZQN/"
"11013025","20","יֹשֵׁב","JCB",,"JCB[/","JCB["
"11013025","21","בָּֽהּ","BH",,"B+H","B"
"11013026","1","וַיִּשְׁמַע","WJCM<",,"W:n-!J!CM<[","CM<["
"11013026","2","הַנָּבִיא","HNBJ>",,"H-NBJ>/","NBJ>/"
"11013026","3","אֲשֶׁר",">CR",,">CR",">CR"
"11013026","4","הֱשִׁיבוֹ","HCJBW",,"]H]C(W&JB[+W","CWB["
"11013026","5","מִן","MN",,"MN","MN"
"11013026","6","הַדֶּרֶךְ","HDRK",,"H-DRK/","DRK/"
"11013026","7","וַיֹּאמֶר","WJ>MR",,"W:n-!J!>MR[",">MR["
"11013026","8","אִישׁ",">JC",,">JC/",">JC/"
"11013026","9","הָאֱלֹהִים","H>LHJM",,"H->LH(J(M/JM",">LHJM/"
"11013026","10","הוּא","HW>",,"HW>","HW>"
"11013026","11","אֲשֶׁר",">CR",,">CR",">CR"
"11013026","12","מָרָה","MRH",,"MRH[","MRH["
"11013026","13","אֶת",">T",,">T",">T"
"11013026","14","פִּי","PJ",,"P(H&J/:c","PH/"
"11013026","15","יְהוָה","JHWH",,"JHWH/","JHWH/"
"11013026","16","וַיִּתְּנֵהוּ","WJTNHW",,"W:n-!J!(NTN[+HW","NTN["
"11013026","17","יְהוָה","JHWH",,"JHWH/","JHWH/"
"11013026","18","לָאַרְיֵה","L>RJH",,"L-(H->RJH/",">RJH/"
"11013026","19","וַֽיִּשְׁבְּרֵהוּ","WJCBRHW",,"W:n-!J!CBR[+HW","CBR["
"11013026","20","וַיְמִתֵהוּ","WJMTHW",,"W:n-!J!](H]M(WT[+HW","MWT["
"11013026","21","כִּדְבַר","KDBR",,"K-DBR/:c","DBR/"
"11013026","22","יְהוָה","JHWH",,"JHWH/","JHWH/"
"11013026","23","אֲשֶׁר",">CR",,">CR",">CR"
"11013026","24","דִּבֶּר","DBR",,"DBR[:d","DBR["
"11013026","25","לֽוֹ","LW",,"L+W","L"
"11013027","1","וַיְדַבֵּר","WJDBR",,"W:n-!J!DBR[:d","DBR["
"11013027","2","אֶל",">L",,">L",">L"
"11013027","3","בָּנָיו","BNJW",,"BN/J+W","BN/"
"11013027","4","לֵאמֹר","L>MR",,"L-!!>MR[/:c",">MR["
"11013027","5","חִבְשׁוּ","XBCW",,"!!XBC[W","XBC["
"11013027","6","לִי","LJ",,"L+J","L"
"11013027","7","אֶֽת",">T",,">T",">T"
"11013027","8","הַחֲמֹור","HXMWR",,"H-XMWR/","XMWR/"
"11013027","9","וַֽיַּחֲבֹֽשׁוּ","WJXBCW",,"W:n-!J!XBC[W","XBC["
"11013028","1","וַיֵּלֶךְ","WJLK",,"W:n-!J!(HLK[","HLK["
"11013028","2","וַיִּמְצָא","WJMY>",,"W:n-!J!MY>[","MY>["
"11013028","3","אֶת",">T",,">T",">T"
"11013028","4","נִבְלָתוֹ","NBLTW",,"NBL(H=/T+W","NBLH=/"
"11013028","5","מֻשְׁלֶכֶת","MCLKT",,"!M!](H]CLK[/T:u","CLK["
"11013028","6","בַּדֶּרֶךְ","BDRK",,"B-(H-DRK/","DRK/"
"11013028","7","וַֽחֲמֹור","WXMWR",,"W-XMWR/","XMWR/"
"11013028","8","וְהָאַרְיֵה","WH>RJH",,"W-H->RJH/",">RJH/"
"11013028","9","עֹמְדִים","<MDJM",,"<MD[/JM","<MD["
"11013028","10","אֵצֶל",">YL",,">YL/",">YL/"
"11013028","11","הַנְּבֵלָה","HNBLH",,"H-NBL(H=/H","NBLH=/"
"11013028","12","לֹֽא","L>",,"L>","L>"
"11013028","13","אָכַל",">KL",,">KL[",">KL["
"11013028","14","הָֽאַרְיֵה","H>RJH",,"H->RJH/",">RJH/"
"11013028","15","אֶת",">T",,">T",">T"
"11013028","16","הַנְּבֵלָה","HNBLH",,"H-NBL(H=/H","NBLH=/"
"11013028","17","וְלֹא","WL>",,"W-L>","L>"
"11013028","18","שָׁבַר","CBR",,"CBR[","CBR["
"11013028","19","אֶֽת",">T",,">T",">T"
"11013028","20","הַחֲמֹֽור","HXMWR",,"H-XMWR/","XMWR/"
"11013029","1","וַיִּשָּׂא","WJF>",,"W:n-!J!(NF>[","NF>["
"11013029","2","הַנָּבִיא","HNBJ>",,"H-NBJ>/","NBJ>/"
"11013029","3","אֶת",">T",,">T",">T"
"11013029","4","נִבְלַת","NBLT",,"NBL(H=/T:c","NBLH=/"
"11013029","5","אִישׁ",">JC",,">JC/",">JC/"
"11013029","6","הָאֱלֹהִים","H>LHJM",,"H->LH(J(M/JM",">LHJM/"
"11013029","7","וַיַּנִּחֵהוּ","WJNXHW",,"W:n-!J!](H]N(WX[+HW","NWX["
"11013029","8","אֶֽל",">L",,">L",">L"
"11013029","9","הַחֲמֹור","HXMWR",,"H-XMWR/","XMWR/"
"11013029","10","וַיְשִׁיבֵהוּ","WJCJBHW",,"W:n-!J!](H]C(W&JB[+HW","CWB["
"11013029","11","וַיָּבֹא","WJB>",,"W:n-!J!B(W>[","BW>["
"11013029","12","אֶל",">L",,">L",">L"
"11013029","13","עִיר","<JR",,"<JR/","<JR/"
"11013029","14","הַנָּבִיא","HNBJ>",,"H-NBJ>/","NBJ>/"
"11013029","15","הַזָּקֵן","HZQN",,"H-ZQN/:a","ZQN/"
"11013029","16","לִסְפֹּד","LSPD",,"L-!!SPD[/:c","SPD["
"11013029","17","וּלְקָבְרֽוֹ","WLQBRW",,"W-L-!!QBR[/+W","QBR["
"11013030","1","וַיַּנַּח","WJNX",,"W:n-!J!](H]N(WX[","NWX["
"11013030","2","אֶת",">T",,">T",">T"
"11013030","3","נִבְלָתוֹ","NBLTW",,"NBL(H=/T+W","NBLH=/"
"11013030","4","בְּקִבְרוֹ","BQBRW",,"B-QBR/+W","QBR/"
"11013030","5","וַיִּסְפְּדוּ","WJSPDW",,"W:n-!J!SPD[W","SPD["
"11013030","6","עָלָיו","<LJW",,"<L&J+W","<L"
"11013030","7","הֹוי","HWJ",,"HWJ","HWJ"
"11013030","8","אָחִֽי",">XJ",,">X/+J",">X/"
"11013031","1","וַיְהִי","WJHJ",,"W:n-!J!HJ(H[","HJH["
"11013031","2","אַחֲרֵי",">XRJ",,">XR/J",">XR/"
"11013031","3","קָבְרוֹ","QBRW",,"!!QBR[/+W","QBR["
"11013031","4","אֹתוֹ",">TW",,">T+W",">T"
"11013031","5","וַיֹּאמֶר","WJ>MR",,"W:n-!J!>MR[",">MR["
"11013031","6","אֶל",">L",,">L",">L"
"11013031","7","בָּנָיו","BNJW",,"BN/J+W","BN/"
"11013031","8","לֵאמֹר","L>MR",,"L-!!>MR[/:c",">MR["
"11013031","9","בְּמוֹתִי","BMWTJ",,"B-MWT/+J","MWT/"
"11013031","10","וּקְבַרְתֶּם","WQBRTM",,"W-QBR[TM","QBR["
"11013031","11","אֹתִי",">TJ",,">T+J",">T"
"11013031","12","בַּקֶּבֶר","BQBR",,"B-(H-QBR/","QBR/"
"11013031","13","אֲשֶׁר",">CR",,">CR",">CR"
"11013031","14","אִישׁ",">JC",,">JC/",">JC/"
"11013031","15","הָאֱלֹהִים","H>LHJM",,"H->LH(J(M/JM",">LHJM/"
"11013031","16","קָבוּר","QBWR",,"QB&WR[/:pa","QBR["
"11013031","17","בּוֹ","BW",,"B+W","B"
"11013031","18","אֵצֶל",">YL",,">YL/",">YL/"
"11013031","19","עַצְמֹתָיו","<YMTJW",,"<YM/(WTJ+W","<YM/"
"11013031","20","הַנִּיחוּ","HNJXW",,"!!]H]N(W&JX[W","NWX["
"11013031","21","אֶת",">T",,">T",">T"
"11013031","22","עַצְמֹתָֽי","<YMTJ",,"<YM/(WTJ+(J","<YM/"
"11013032","1","כִּי","KJ",,"KJ","KJ"
"11013032","2","הָיֹה","HJH",,"!!HJH[/:a","HJH["
"11013032","3","יִהְיֶה","JHJH",,"!J!HJH[","HJH["
"11013032","4","הַדָּבָר","HDBR",,"H-DBR/:a","DBR/"
"11013032","5","אֲשֶׁר",">CR",,">CR",">CR"
"11013032","6","קָרָא","QR>",,"QR>[","QR>["
"11013032","7","בִּדְבַר","BDBR",,"B-DBR/:c","DBR/"
"11013032","8","יְהוָה","JHWH",,"JHWH/","JHWH/"
"11013032","9","עַל","<L",,"<L","<L"
"11013032","10","הַמִּזְבֵּחַ","HMZBX",,"H-MZBX/","MZBX/"
"11013032","11","אֲשֶׁר",">CR",,">CR",">CR"
"11013032","12","בְּבֵֽית","BBJT",,"B-BJT","BJT"
"11013032","13","אֵל",">L",,">L/",">L/"
"11013032","14","וְעַל","W<L",,"W-<L","<L"
"11013032","15","כָּל","KL",,"KL/","KL/"
"11013032","16","בָּתֵּי","BTJ",,"B(JT/J","BJT/"
"11013032","17","הַבָּמֹות","HBMWT",,"H-BM(H/WT","BMH/"
"11013032","18","אֲשֶׁר",">CR",,">CR",">CR"
"11013032","19","בְּעָרֵי","B<RJ",,"B-<(JR/J","<JR/"
"11013032","20","שֹׁמְרֹֽון","CMRWN",,"CMRWN/","CMRWN/"
"11013033","1","אַחַר",">XR",,">XR/",">XR/"
"11013033","2","הַדָּבָר","HDBR",,"H-DBR/:a","DBR/"
"11013033","3","הַזֶּה","HZH",,"H-ZH","ZH"
"11013033","4","לֹֽא","L>",,"L>","L>"
"11013033","5","שָׁב","CB",,"C(WB[","CWB["
"11013033","6","יָרָבְעָם","JRB<M",,"JRB<M/","JRB<M/"
"11013033","7","מִדַּרְכּוֹ","MDRKW",,"M(N-DRK/+W","DRK/"
"11013033","8","הָרָעָה","HR<H",,"H-R</H","R</"
"11013033","9","וַיָּשָׁב","WJCB",,"W:n-!J!C(WB[","CWB["
"11013033","10","וַיַּעַשׂ","WJ<F",,"W:n-!J!<F(H[","<FH["
"11013033","11","מִקְצֹות","MQYWT",,"M(N-QY(W(T/WT","QYWT/"
"11013033","12","הָעָם","H<M",,"H-<M/:a","<M/"
"11013033","13","כֹּהֲנֵי","KHNJ",,"KHN/J","KHN/"
"11013033","14","בָמֹות","BMWT",,"BM(H/WT","BMH/"
"11013033","15","הֶֽחָפֵץ","HXPY",,"H-XPY=/:a","XPY=/"
"11013033","16","יְמַלֵּא","JML>",,"!J!ML>[:d","ML>["
"11013033","17","אֶת",">T",,">T",">T"
"11013033","18","יָדוֹ","JDW",,"JD/+W","JD/"
"11013033","19","וִיהִי","WJHJ",,"W-!J!HJ(H[","HJH["
"11013033","20","כֹּהֲנֵי","KHNJ",,"KHN/J","KHN/"
"11013033","21","בָמֹֽות","BMWT",,"BM(H/WT","BMH/"
"11013034","1","וַיְהִי","WJHJ",,"W:n-!J!HJ(H[","HJH["
"11013034","2","בַּדָּבָר","BDBR",,"B-(H-DBR/:a","DBR/"
"11013034","3","הַזֶּה","HZH",,"H-ZH","ZH"
"11013034","4","לְחַטַּאת","LXV>T",,"L-XV>(T/T:c","XV>T/"
"11013034","5","בֵּית","BJT",,"BJT/:c","BJT/"
"11013034","6","יָרָבְעָם","JRB<M",,"JRB<M/","JRB<M/"
"11013034","7","וּלְהַכְחִיד","WLHKXJD",,"W-L-!!]H]KX&JD[/:c","KXD["
"11013034","8","וּלְהַשְׁמִיד","WLHCMJD",,"W-L-!!]H]CM&JD[/:c","CMD["
"11013034","9","מֵעַל","M<L",,"M(N-<L","<L"
"11013034","10","פְּנֵי","PNJ",,"PN(H/J","PNH/"
"11013034","11","הָאֲדָמָֽה","H>DMH",,"H->DM(H/H",">DMH/"
"11014001","1","בָּעֵת","B<T",,"B-(H-<T/","<T/"
"11014001","2","הַהִיא","HHJ>",,"H-HJ>","HJ>"
"11014001","3","חָלָה","XLH",,"XLH[","XLH["
"11014001","4","אֲבִיָּה",">BJH",,">BJH/",">BJH/"
"11014001","5","בֶן","BN",,"BN/:c","BN/"
"11014001","6","יָרָבְעָֽם","JRB<M",,"JRB<M/","JRB<M/"
"11014002","1","וַיֹּאמֶר","WJ>MR",,"W:n-!J!>MR[",">MR["
"11014002","2","יָרָבְעָם","JRB<M",,"JRB<M/","JRB<M/"
"11014002","3","לְאִשְׁתּוֹ","L>CTW",,"L->C(H/T+W",">CH/"
"11014002","4","קוּמִי","QWMJ",,"!!QWM[J","QWM["
"11014002","5","נָא","N>",,"N>","N>"
"11014002","6","וְהִשְׁתַּנִּית","WHCTNJT",,"W-]H(T&C](C&TN(H&J[T=","CNH["
"11014002","7","וְלֹא","WL>",,"W-L>","L>"
"11014002","8","יֵֽדְעוּ","JD<W",,"!J!(JD<[W","JD<["
"11014002","9","כִּי","KJ",,"KJ","KJ"
"11014002","10","אתי",">TJ",,">T&J=",">T="
"11014002","11","אֵשֶׁת",">CT",,">C(H/T:c",">CH/"
"11014002","12","יָרָבְעָם","JRB<M",,"JRB<M/","JRB<M/"
"11014002","13","וְהָלַכְתְּ","WHLKT",,"W-HLK[T=","HLK["
"11014002","14","שִׁלֹה","CLH",,"CLH/","CLH/"
"11014002","15","הִנֵּה","HNH",,"HNH","HNH"
"11014002","16","שָׁם","CM",,"CM","CM"
"11014002","17","אֲחִיָּה",">XJH",,">XJH/",">XJH/"
"11014002","18","הַנָּבִיא","HNBJ>",,"H-NBJ>/","NBJ>/"
"11014002","19","הֽוּא","HW>",,"HW>","HW>"
"11014002","20","דִבֶּר","DBR",,"DBR[:d","DBR["
"11014002","21","עָלַי","<LJ",,"<L&J+(J","<L"
"11014002","22","לְמֶלֶךְ","LMLK",,"L-MLK/","MLK/"
"11014002","23","עַל","<L",,"<L","<L"
"11014002","24","הָעָם","H<M",,"H-<M/:a","<M/"
"11014002","25","הַזֶּֽה","HZH",,"H-ZH","ZH"
"11014003","1","וְלָקַחַתְּ","WLQXT",,"W-LQX[T=","LQX["
"11014003","2","בְּיָדֵךְ","BJDK",,"B-JD/+K=","JD/"
"11014003","3","עֲשָׂרָה","<FRH",,"<FR(H=/H","<FRH=/"
"11014003","4","לֶחֶם","LXM",,"LXM/","LXM/"
"11014003","5","וְנִקֻּדִים","WNQDJM",,"W-NQD(J(M/JM","NQDJM/"
"11014003","6","וּבַקְבֻּק","WBQBQ",,"W-BQBQ/","BQBQ/"
"11014003","7","דְּבַשׁ","DBC",,"DBC/","DBC/"
"11014003","8","וּבָאת","WB>T",,"W-B(W>[T=","BW>["
"11014003","9","אֵלָיו",">LJW",,">L&J+W",">L"
"11014003","10","הוּא","HW>",,"HW>","HW>"
"11014003","11","יַגִּיד","JGJD",,"!J!](H](NG&JD[","NGD["
"11014003","12","לָךְ","LK",,"L+K=","L"
"11014003","13","מַה","MH",,"MH","MH"
"11014003","14","יִּֽהְיֶה","JHJH",,"!J!HJH[","HJH["
"11014003","15","לַנָּֽעַר","LN<R",,"L-(H-N<R/:a","N<R/"
"11014004","1","וַתַּעַשׂ","WT<F",,"W:n-!T=!<F(H[","<FH["
"11014004","2","כֵּן","KN",,"KN","KN"
"11014004","3","אֵשֶׁת",">CT",,">C(H/T:c",">CH/"
"11014004","4","יָרָבְעָם","JRB<M",,"JRB<M/","JRB<M/"
"11014004","5","וַתָּקָם","WTQM",,"W:n-!T=!Q(WM[","QWM["
"11014004","6","וַתֵּלֶךְ","WTLK",,"W:n-!T=!(HLK[","HLK["
"11014004","7","שִׁלֹה","CLH",,"CLH/","CLH/"
"11014004","8","וַתָּבֹא","WTB>",,"W:n-!T=!B(W>[","BW>["
"11014004","9","בֵּית","BJT",,"BJT/:c","BJT/"
"11014004","10","אֲחִיָּה",">XJH",,">XJH/",">XJH/"
"11014004","11","וַאֲחִיָּהוּ","W>XJHW",,"W->XJHW/",">XJHW/"
"11014004","12","לֹֽא","L>",,"L>","L>"
"11014004","13","יָכֹל","JKL",,"JKL[","JKL["
"11014004","14","לִרְאֹות","LR>WT",,"L-!!R>(H[/WT","R>H["
"11014004","15","כִּי","KJ",,"KJ","KJ"
"11014004","16","קָמוּ","QMW",,"Q(WM[W","QWM["
"11014004","17","עֵינָיו","<JNJW",,"<JN/J=+W","<JN/"
"11014004","18","מִשֵּׂיבֽוֹ","MFJBW",,"M(N-FJB/+W","FJB/"
"11014005","1","וַיהוָה","WJHWH",,"W-JHWH/","JHWH/"
"11014005","2","אָמַר",">MR",,">MR[",">MR["
"11014005","3","אֶל",">L",,">L",">L"
"11014005","4","אֲחִיָּהוּ",">XJHW",,">XJHW/",">XJHW/"
"11014005","5","הִנֵּה","HNH",,"HNH","HNH"
"11014005","6","אֵשֶׁת",">CT",,">C(H/T:c",">CH/"
"11014005","7","יָרָבְעָם","JRB<M",,"JRB<M/","JRB<M/"
"11014005","8","בָּאָה","B>H",,"B(W>[/H","BW>["
"11014005","9","לִדְרֹשׁ","LDRC",,"L-!!DRC[/:c","DRC["
"11014005","10","דָּבָר","DBR",,"DBR/:a","DBR/"
"11014005","11","מֵעִמְּךָ","M<MK",,"M(N-<M+K","<M"
"11014005","12","אֶל",">L",,">L",">L"
"11014005","13","בְּנָהּ","BNH",,"BN/+H","BN/"
"11014005","14","כִּֽי","KJ",,"KJ","KJ"
"11014005","15","חֹלֶה","XLH",,"XLH[/:a","XLH["
"11014005","16","הוּא","HW>",,"HW>","HW>"
"11014005","17","כָּזֹה","KZH",,"K-ZH=","ZH="
"11014005","18","וְכָזֶה","WKZH",,"W-K-ZH","ZH"
"11014005","19","תְּדַבֵּר","TDBR",,"!T!DBR[:d","DBR["
"11014005","20","אֵלֶיהָ",">LJH",,">L&J+H",">L"
"11014005","21","וִיהִי","WJHJ",,"W-!J!HJ(H[","HJH["
"11014005","22","כְבֹאָהּ","KB>H",,"K-!!B(W>[/+H","BW>["
"11014005","23","וְהִיא","WHJ>",,"W-HJ>","HJ>"
"11014005","24","מִתְנַכֵּרָֽה","MTNKRH",,"!M!](HT]NKR[/H","NKR["
"11014006","1","וַיְהִי","WJHJ",,"W:n-!J!HJ(H[","HJH["
"11014006","2","כִשְׁמֹעַ","KCM<",,"K-!!CM<[/:c","CM<["
"11014006","3","אֲחִיָּהוּ",">XJHW",,">XJHW/",">XJHW/"
"11014006","4","אֶת",">T",,">T",">T"
"11014006","5","קֹול","QWL",,"QWL/","QWL/"
"11014006","6","רַגְלֶיהָ","RGLJH",,"RGL/J=+H","RGL/"
"11014006","7","בָּאָה","B>H",,"B(W>[/H","BW>["
"11014006","8","בַפֶּתַח","BPTX",,"B-(H-PTX/","PTX/"
"11014006","9","וַיֹּאמֶר","WJ>MR",,"W:n-!J!>MR[",">MR["
"11014006","10","בֹּאִי","B>J",,"!!B(W>[J","BW>["
"11014006","11","אֵשֶׁת",">CT",,">C(H/T:c",">CH/"
"11014006","12","יָרָבְעָם","JRB<M",,"JRB<M/","JRB<M/"
"11014006","13","לָמָּה","LMH",,"LMH","LMH"
"11014006","14","זֶּה","ZH",,"ZH","ZH"
"11014006","15","אַתְּ",">T",,">T=",">T="
"11014006","16","מִתְנַכֵּרָה","MTNKRH",,"!M!](HT]NKR[/H","NKR["
"11014006","17","וְאָנֹכִי","W>NKJ",,"W->NKJ",">NKJ"
"11014006","18","שָׁלוּחַ","CLWX",,"CL&WX[/:pa","CLX["
"11014006","19","אֵלַיִךְ",">LJK",,">L&J+K=",">L"
"11014006","20","קָשָֽׁה","QCH",,"QC(H/H","QCH/"
"11014007","1","לְכִי","LKJ",,"!!(HLK[J","HLK["
"11014007","2","אִמְרִי",">MRJ",,"!!>MR[J",">MR["
"11014007","3","לְיָרָבְעָם","LJRB<M",,"L-JRB<M/","JRB<M/"
"11014007","4","כֹּֽה","KH",,"KH","KH"
"11014007","5","אָמַר",">MR",,">MR[",">MR["
"11014007","6","יְהוָה","JHWH",,"JHWH/","JHWH/"
"11014007","7","אֱלֹהֵי",">LHJ",,">LH(J(M/J",">LHJM/"
"11014007","8","יִשְׂרָאֵל","JFR>L",,"JFR>L/","JFR>L/"
"11014007","9","יַעַן","J<N",,"J<N/","J<N/"
"11014007","10","אֲשֶׁר",">CR",,">CR",">CR"
"11014007","11","הֲרִימֹתִיךָ","HRJMTJK",,"]H]R(W&JM[TJ+K","RWM["
"11014007","12","מִתֹּוךְ","MTWK",,"M(N-TWK/:c","TWK/"
"11014007","13","הָעָם","H<M",,"H-<M/:a","<M/"
"11014007","14","וָאֶתֶּנְךָ","W>TNK",,"W:n-!>!(NTN[+K","NTN["
"11014007","15","נָגִיד","NGJD",,"NGJD/:a","NGJD/"
"11014007","16","עַל","<L",,"<L","<L"
"11014007","17","עַמִּי","<MJ",,"<M/+J","<M/"
"11014007","18","יִשְׂרָאֵֽל","JFR>L",,"JFR>L/","JFR>L/"
"11014008","1","וָאֶקְרַע","W>QR<",,"W:n-!>!QR<[","QR<["
"11014008","2","אֶת",">T",,">T",">T"
"11014008","3","הַמַּמְלָכָה","HMMLKH",,"H-MMLK(H/H","MMLKH/"
"11014008","4","מִבֵּית","MBJT",,"M(N-BJT/:c","BJT/"
"11014008","5","דָּוִד","DWD",,"DWD==/","DWD==/"
"11014008","6","וָאֶתְּנֶהָ","W>TNH",,"W:n-!>!(NTN[+H","NTN["
"11014008","7","לָךְ","LK",,"L+K","L"
"11014008","8","וְלֹֽא","WL>",,"W-L>","L>"
"11014008","9","הָיִיתָ","HJJT",,"HJ(H&J[T","HJH["
"11014008","10","כְּעַבְדִּי","K<BDJ",,"K-<BD/+J","<BD/"
"11014008","11","דָוִד","DWD",,"DWD==/","DWD==/"
"11014008","12","אֲשֶׁר",">CR",,">CR",">CR"
"11014008","13","שָׁמַר","CMR",,"CMR[","CMR["
"11014008","14","מִצְוֺתַי","MYWTJ",,"MYW(H/(WTJ+(J","MYWH/"
"11014008","15","וַאֲשֶׁר","W>CR",,"W->CR",">CR"
"11014008","16","הָלַךְ","HLK",,"HLK[","HLK["
"11014008","17","אַחֲרַי",">XRJ",,">XR/J+(J",">XR/"
"11014008","18","בְּכָל","BKL",,"B-KL/","KL/"
"11014008","19","לְבָבוֹ","LBBW",,"LBB/+W","LBB/"
"11014008","20","לַעֲשֹׂות","L<FWT",,"L-!!<F(H[/WT","<FH["
"11014008","21","רַק","RQ",,"RQ","RQ"
"11014008","22","הַיָּשָׁר","HJCR",,"H-JCR/:a","JCR/"
"11014008","23","בְּעֵינָֽי","B<JNJ",,"B-<JN/J=+(J","<JN/"
"11014009","1","וַתָּרַע","WTR<",,"W:n-!T!](H]R<(<[","R<<["
"11014009","2","לַעֲשֹׂות","L<FWT",,"L-!!<F(H[/WT","<FH["
"11014009","3","מִכֹּל","MKL",,"M(N-KL/","KL/"
"11014009","4","אֲשֶׁר",">CR",,">CR",">CR"
"11014009","5","הָיוּ","HJW",,"HJ(H[W","HJH["
"11014009","6","לְפָנֶיךָ","LPNJK",,"L-PN(H/J+K","PNH/"
"11014009","7","וַתֵּלֶךְ","WTLK",,"W:n-!T!(HLK[","HLK["
"11014009","8","וַתַּעֲשֶׂה","WT<FH",,"W:n-!T!<FH[","<FH["
"11014009","9","לְּךָ","LK",,"L+K","L"
"11014009","10","אֱלֹהִים",">LHJM",,">LH(J(M/JM",">LHJM/"
"11014009","11","אֲחֵרִים",">XRJM",,">XR=/JM",">XR=/"
"11014009","12","וּמַסֵּכֹות","WMSKWT",,"W-MSK(H/WT","MSKH/"
"11014009","13","לְהַכְעִיסֵנִי","LHK<JSNJ",,"L-!!]H]K<&JS[/+NJ","K<S["
"11014009","14","וְאֹתִי","W>TJ",,"W->T+J",">T"
"11014009","15","הִשְׁלַכְתָּ","HCLKT",,"]H]CLK[T","CLK["
"11014009","16","אַחֲרֵי",">XRJ",,">XR/J",">XR/"
"11014009","17","גַוֶּֽךָ","GWK",,"GW=/+K","GW=/"
"11014010","1","לָכֵן","LKN",,"LKN","LKN"
"11014010","2","הִנְנִי","HNNJ",,"HN(H+NJ","HNH"
"11014010","3","מֵבִיא","MBJ>",,"!M!](H]B(W&J>[/","BW>["
"11014010","4","רָעָה","R<H",,"R<(H/H","R<H/"
"11014010","5","אֶל",">L",,">L",">L"
"11014010","6","בֵּית","BJT",,"BJT/:c","BJT/"
"11014010","7","יָרָבְעָם","JRB<M",,"JRB<M/","JRB<M/"
"11014010","8","וְהִכְרַתִּי","WHKRTJ",,"W-]H]KR(T[TJ","KRT["
